sample_id,cc.min.diff
LS-15569_S71_E1-50,0.620579529
LS-15569_S81_E1-50,0.372362413
LS-15569_S84_E1-50,0.251504477
LS-15569_S85_E1-50,0.648597791
LS-15569_S86_E1-50,0.382539173
LS-15569_S87_E1-50,0.009482085
LS-15570_S05_E1-50,0.368974417
LS-15570_S06_E1-50,0.500836132
LS-15570_S07_E1-50,0.541110814
LS-15570_S11_E1-50,0.35836386
LS-15570_S13_E1-50,0.392562018
LS-15570_S21_E1-50,0.583964183
LS-15570_S36_E1-50,0.14051894
LS-15570_S37_E1-50,0.603046858
LS-15570_S38_E1-50,0.19591246
LS-15570_S46_E1-50,0.688182976
LS-15570_S61_E1-50,0.783626463
LS-15570_S73_E1-50,0.420542367
LS-15570_S74_E1-50,0.442629445
LS-15570_S76_E1-50,0.504585401
LS-15570_S77_E1-50,0.409431748
LS-15570_S78_E1-50,0.533335178
LS-15570_S82_E1-50,0.525453967
LS-15570_S83_E1-50,0.173967224
LS-15570_S84_E1-50,0.437261334
LS-15570_S85_E1-50,0.391067798
LS-15570_S89_E1-50,0.256643906
LS-15570_S91_E1-50,0.730101273
LS-15571_S01_E1-50,0.094628256
LS-15571_S03_E1-50,0.623279654
LS-15571_S06_E1-50,0.332217297
LS-15571_S10_E1-50,0.254728483
LS-15571_S11_E1-50,0.396705931
LS-15571_S15_E1-50,0.320943257
LS-15571_S17_E1-50,0.256393318
LS-15573_S02_E1-50,0.571401867
LS-15573_S05_E1-50,0.674592322
LS-15573_S07_E1-50,0.39828645
LS-15573_S19_E1-50,0.500554488
LS-15573_S20_E1-50,0.690222274
LS-15573_S21_E1-50,0.193044964
LS-15573_S24_E1-50,0.608148466
LS-15573_S31_E1-50,0.557309668
LS-15574_S02_E1-50,0.167430738
LS-15574_S03_E1-50,0.669450307
LS-15574_S05_E1-50,0.402062939
LS-15574_S11_E1-50,0.452655803
LS-15574_S14_E1-50,0.351352191
LS-15574_S21_E1-50,0.752212213
LS-15574_S25_E1-50,0.085316132
LS-15574_S27_E1-50,0.377179085
LS-15574_S28_E1-50,0.112297353
LS-15575_S03_E1-50,0.776195817
LS-15575_S07_E1-50,0.256395127
LS-15575_S18_E1-50,0.355300913
LS-15575_S20_E1-50,0.811207821
LS-15575_S22_E1-50,0.246384015
LS-15575_S23_E1-50,0.104068465
LS-15575_S24_E1-50,0.412945821
LS-15575_S25_E1-50,0.737152591
LS-15575_S26_E1-50,0.345136569
LS-15575_S28_E1-50,0.581666826
LS-15575_S34_E1-50,0.686217839
LS-15575_S37_E1-50,0.4123885
LS-15575_S38_E1-50,0.101691024
LS-15578_S02_E1-50,0.758376196
LS-15578_S05_E1-50,0.119783322
LS-15578_S06_E1-50,0.608172016
LS-15578_S07_E1-50,0.665940326
LS-15578_S10_E1-50,0.38459621
LS-15578_S14_E1-50,0.396069522
LS-15578_S57_E1-50,0.418559157
LS-15578_S61_E1-50,0.352985896
LS-15578_S63_E1-50,0.383235091
LS-15578_S68_E1-50,0.620329839
LS-15578_S73_E1-50,0.360591466
LS-15578_S77_E1-50,0.569761915
LS-15578_S87_E1-50,0.574572952
LS-15578_S89_E1-50,0.511776496
LS-15578_S90_E1-50,0.627939408
LS-15578_S91_E1-50,0.413097357
LS-15578_S93_E1-50,0.526075296
LS-15578_S94_E1-50,0.594619975
LS-15578_S95_E1-50,0.533171796
LS-15584_S04_E1-50,0.394629862
LS-15584_S06_E1-50,0.711571948
LS-15584_S09_E1-50,0.387160365
LS-15584_S11_E1-50,0.276853528
LS-15584_S13_E1-50,0.49024597
LS-15584_S18_E1-50,0.763601998
LS-15584_S24_E1-50,0.411493073
LS-15584_S38_E1-50,0.120810983
LS-15584_S39_E1-50,0.307295772
LS-15584_S46_E1-50,0.744032876
LS-15584_S47_E1-50,0.656057818
LS-15585_S03_E1-50,0.716340915
LS-15585_S06_E1-50,0.541549002
LS-15585_S14_E1-50,0.86273584
LS-15585_S15_E1-50,0.258273737
LS-15585_S18_E1-50,0.719920502
LS-15585_S20_E1-50,0.446047632
LS-15585_S23_E1-50,0.528011607
LS-15585_S26_E1-50,0.159982496
LS-15585_S27_E1-50,0.320283742
LS-15585_S30_E1-50,0.613797372
LS-15902_S33_E1-50,0.659127263
LS-15902_S38_E1-50,0.380072092
LS-15902_S53_E1-50,0.466702932
LS-15902_S54_E1-50,0.210811879
LS-15902_S55_E1-50,0.091073787
LS-15902_S58_E1-50,0.524541063
LS-15902_S62_E1-50,0.357099143
LS-15902_S66_E1-50,0.426422907
LS-15902_S67_E1-50,0.748630516
LS-15902_S70_E1-50,0.702782835
LS-15902_S71_E1-50,0.532263689
LS-15902_S73_E1-50,0.457041216
LS-15902_S76_E1-50,0.527020057
LS-15902_S81_E1-50,0.025906292
LS-15903_S42_E1-50,0.417093685
LS-15903_S47_E1-50,0.487892264
LS-15903_S55_E1-50,0.529939041
LS-15903_S61_E1-50,0.853446815
LS-15903_S68_E1-50,0.827363737
LS-15903_S69_E1-50,0.730493526
LS-15903_S70_E1-50,0.407317106
LS-15903_S73_E1-50,0.638714436
LS-15903_S74_E1-50,0.78396379
LS-15903_S75_E1-50,0.41769908
LS-15903_S78_E1-50,0.481099863
LS-15903_S81_E1-50,0.845646756
LS-15903_S82_E1-50,0.889579279
LS-15903_S89_E1-50,0.330711349
LS-15903_S92_E1-50,0.516125116
LS-15903_S94_E1-50,0.688169482
LS-15904_S05_E1-50,0.306896289
LS-15904_S07_E1-50,0.576577893
LS-15904_S17_E1-50,0.386791155
LS-15904_S18_E1-50,0.378008062
LS-15904_S20_E1-50,0.584781413
LS-15904_S21_E1-50,0.053739709
LS-15904_S57_E1-50,0.496134218
LS-15904_S61_E1-50,0.056410866
LS-15904_S65_E1-50,0.450861218
LS-15904_S68_E1-50,0.600863864
LS-15904_S73_E1-50,0.826661878
LS-15904_S79_E1-50,0.298942066
LS-15904_S81_E1-50,0.332954892
LS-15904_S86_E1-50,0.555170174
LS-15904_S87_E1-50,0.523032355
LS-15904_S89_E1-50,0.575512165
LS-15905_S01_E1-50,0.041117359
LS-15905_S04_E1-50,0.172105489
LS-15905_S07_E1-50,0.468888702
LS-15905_S10_E1-50,0.369934442
LS-15905_S11_E1-50,0.433764409
LS-15905_S12_E1-50,0.549476437
LS-15905_S30_E1-50,0.376232426
LS-15905_S31_E1-50,0.481923603
LS-15905_S66_E1-50,0.45658427
LS-15905_S68_E1-50,0.402822869
LS-15906_S09_E1-50,0.453276147
LS-15906_S12_E1-50,0.645617982
LS-15906_S14_E1-50,0.671060469
LS-15906_S15_E1-50,0.400471542
LS-15906_S18_E1-50,0.406217736
LS-15906_S22_E1-50,0.332080398
LS-15906_S38_E1-50,0.48818127
LS-15906_S42_E1-50,0.53369298
LS-15906_S43_E1-50,0.348082224
LS-15906_S60_E1-50,0.609196425
LS-15906_S61_E1-50,0.30427003
LS-15906_S63_E1-50,0.584418544
LS-15906_S66_E1-50,0.820553498
LS-15906_S74_E1-50,0.687564765
LS-15906_S95_E1-50,0.323693327
LS-15907_S11_E1-50,0.599319414
LS-15907_S28_E1-50,0.496604927
LS-15907_S29_E1-50,0.334048136
LS-15907_S31_E1-50,0.480908709
LS-15907_S45_E1-50,0.437668257
LS-15907_S49_E1-50,0.567994063
LS-15907_S51_E1-50,0.647018049
LS-15907_S57_E1-50,0.499227446
LS-15907_S58_E1-50,0.36950559
LS-15907_S61_E1-50,0.325625147
LS-15907_S67_E1-50,0.556441792
LS-15907_S69_E1-50,0.774504395
LS-15907_S84_E1-50,0.851236007
LS-15907_S87_E1-50,0.399519108
LS-15908_S12_E1-50,0.4607693
LS-15908_S14_E1-50,0.11860847
LS-15908_S22_E1-50,0.410567138
LS-15908_S23_E1-50,0.514139786
LS-15908_S26_E1-50,0.471669781
LS-15908_S30_E1-50,0.243002977
LS-15908_S33_E1-50,0.814722606
LS-15908_S35_E1-50,0.176280147
LS-15908_S36_E1-50,0.574886242
LS-15908_S38_E1-50,0.474316288
LS-15908_S39_E1-50,0.51074386
LS-15908_S50_E1-50,0.675955515
LS-15908_S51_E1-50,0.573346381
LS-15908_S55_E1-50,0.252562619
LS-15908_S62_E1-50,0.747788125
LS-15908_S63_E1-50,0.551294287
LS-15908_S70_E1-50,0.255984405
LS-15908_S85_E1-50,0.395606835
LS-15909_S17_E1-50,0.27428167
LS-15909_S18_E1-50,0.528037962
LS-15909_S20_E1-50,0.492297216
LS-15909_S23_E1-50,0.563047056
LS-15909_S25_E1-50,0.464694467
LS-15909_S28_E1-50,0.569637022
LS-15909_S37_E1-50,0.625691934
LS-15909_S41_E1-50,0.602096073
LS-15909_S42_E1-50,0.343907095
LS-15909_S45_E1-50,0.424626144
LS-15909_S46_E1-50,0.255482567
LS-15909_S47_E1-50,0.355807662
LS-15909_S59_E1-50,0.606054152
LS-15909_S66_E1-50,0.215612434
LS-15909_S70_E1-50,0.195362488
LS-15909_S75_E1-50,0.835115423
LS-15909_S78_E1-50,0.400389514
LS-15909_S89_E1-50,0.783303639
LS-15909_S95_E1-50,0.449247121
LS-15914_S33_E1-50,0.550815082
LS-15914_S41_E1-50,0.339772593
LS-15914_S42_E1-50,0.556990876
LS-15914_S47_E1-50,0.339513609
LS-15914_S49_E1-50,0.515624972
LS-15914_S57_E1-50,0.490561491
LS-15914_S61_E1-50,0.615251445
LS-15914_S74_E1-50,0.808081867
LS-15914_S75_E1-50,0.609023195
LS-15914_S78_E1-50,0.866577828
LS-15914_S83_E1-50,0.873151676
LS-15915_S43_E1-50,0.591971799
LS-15915_S44_E1-50,0.646705105
LS-15915_S46_E1-50,0.653241788
LS-15915_S52_E1-50,0.730640791
LS-15915_S67_E1-50,0.252155679
LS-15915_S69_E1-50,0.36047919
LS-15915_S91_E1-50,0.880166954
LS-15915_S94_E1-50,0.692426406
LS-15915_S95_E1-50,0.170619214
LS-15923_S36_E1-50,0.761945141
LS-15923_S39_E1-50,0.715207331
LS-15923_S40_E1-50,0.132591901
LS-15923_S42_E1-50,0.434852154
LS-15923_S43_E1-50,0.009201572
LS-15923_S49_E1-50,0.548676376
LS-15923_S50_E1-50,0.598733333
LS-15923_S58_E1-50,0.513563077
LS-15923_S59_E1-50,0.646637447
LS-15923_S60_E1-50,0.381661757
LS-15923_S61_E1-50,0.286862379
LS-15923_S62_E1-50,0.621103722
LS-15923_S65_E1-50,0.646685689
LS-15923_S69_E1-50,0.643036664
LS-15923_S70_E1-50,0.346227736
LS-15923_S81_E1-50,0.719446131
LS-15923_S82_E1-50,0.625187273
LS-15923_S91_E1-50,0.501414952
LS-15923_S93_E1-50,0.28047866
LS-15924_S13_E1-50,0.569039292
LS-15924_S22_E1-50,0.733408954
LS-15924_S27_E1-50,0.617703962
LS-15924_S31_E1-50,0.519753261
LS-15924_S51_E1-50,0.303227391
LS-15924_S55_E1-50,0.158344194
LS-15924_S63_E1-50,0.484579815
LS-15924_S68_E1-50,0.411075902
LS-15924_S69_E1-50,0.322861566
LS-15924_S73_E1-50,0.441439202
LS-15924_S77_E1-50,0.606137788
LS-15925_S10_E1-50,0.342649199
LS-15925_S11_E1-50,0.197390078
LS-15925_S22_E1-50,0.235162723
LS-15925_S61_E1-50,0.120983434
LS-15925_S66_E1-50,0.541990407
LS-15925_S67_E1-50,0.736367595
LS-15925_S68_E1-50,0.575766586
LS-15925_S71_E1-50,0.241362622
LS-15925_S74_E1-50,0.674548263
LS-15925_S75_E1-50,0.456364999
LS-15925_S79_E1-50,0.046038049
LS-15925_S82_E1-50,0.434719112
LS-15925_S84_E1-50,0.818431329
LS-15925_S85_E1-50,0.350807993
LS-15926_S69_E1-50,0.044645567
LS-15926_S74_E1-50,0.410177709
LS-15926_S76_E1-50,0.660871834
LS-15926_S77_E1-50,0.56234858
LS-15926_S81_E1-50,0.801360671
LS-15926_S85_E1-50,0.260069177
LS-15926_S87_E1-50,0.37285409
LS-15926_S90_E1-50,0.578454812
LS-15926_S93_E1-50,0.70492438
LS-15927_S57_E1-50,0.489905197
LS-15927_S59_E1-50,0.102338036
LS-15927_S62_E1-50,0.09911037
LS-15927_S63_E1-50,0.197823828
LS-15927_S66_E1-50,0.436959988
LS-15927_S68_E1-50,0.34894394
LS-15927_S71_E1-50,0.367120452
LS-15927_S74_E1-50,0.42372762
LS-15927_S75_E1-50,0.567264418
LS-15927_S77_E1-50,0.600730787
LS-15927_S78_E1-50,0.372081504
LS-15927_S79_E1-50,0.31099625
LS-15927_S81_E1-50,0.475740699
LS-15927_S83_E1-50,0.303257886
LS-15927_S84_E1-50,0.389485202
LS-15927_S89_E1-50,0.636354709
LS-15927_S94_E1-50,0.321363666
LS-15927_S95_E1-50,0.602780896
LS-15928_S04_E1-50,0.627726926
LS-15928_S05_E1-50,0.489760482
LS-15928_S60_E1-50,0.372617321
LS-15928_S65_E1-50,0.017702694
LS-15928_S71_E1-50,0.185310403
LS-15928_S73_E1-50,0.284974172
LS-15928_S75_E1-50,0.587710612
LS-15928_S78_E1-50,0.661269918
LS-15928_S93_E1-50,0.860390756
SM-CZ1X2_S05_E1-50,0.370108868
SM-CZ1X2_S06_E1-50,0.046035435
SM-CZ1X2_S07_E1-50,0.037741397
SM-CZ1X2_S18_E1-50,0.662171235
SM-CZ1X2_S19_E1-50,0.60448903
SM-CZ1X2_S22_E1-50,0.569539347
SM-CZ1X2_S27_E1-50,0.478167884
SM-CZ1X2_S29_E1-50,0.127529951
SM-CZ1X2_S35_E1-50,0.637600735
SM-CZ1X2_S36_E1-50,0.645557477
SM-CZ1X2_S39_E1-50,0.714355656
SM-CZ1X2_S51_E1-50,0.556405233
SM-CZ1X2_S58_E1-50,0.825306194
SM-CZ1X2_S59_E1-50,0.715305794
SM-CZ1X2_S62_E1-50,0.227685308
SM-CZ1X2_S65_E1-50,0.177449612
SM-CZ1X2_S69_E1-50,0.062615199
SM-CZ1X2_S70_E1-50,0.499369447
SM-CZ1X2_S83_E1-50,0.356170373
SM-CZ1X2_S86_E1-50,0.518563048
SM-CZ1X2_S93_E1-50,0.573357192
SM-CZ1X3_S06_E1-50,0.599550625
SM-CZ1X3_S10_E1-50,0.527423453
SM-CZ1X3_S12_E1-50,0.340787764
SM-CZ1X3_S15_E1-50,0.372164407
SM-CZ1X3_S25_E1-50,0.010019718
SM-CZ1X3_S27_E1-50,0.601007282
SM-CZ1X3_S31_E1-50,0.549116123
SM-CZ1X3_S34_E1-50,0.305954896
SM-CZ1X3_S35_E1-50,0.586641951
SM-CZ1X3_S41_E1-50,0.528775695
SM-CZ1X3_S42_E1-50,0.577565364
SM-CZ1X3_S44_E1-50,0.611672686
SM-CZ1X3_S46_E1-50,0.703315464
SM-CZ1X3_S49_E1-50,0.402178244
SM-CZ1X3_S50_E1-50,0.31366665
SM-CZ1X3_S51_E1-50,0.301846671
SM-CZ1X3_S52_E1-50,0.630583189
SM-CZ1X3_S57_E1-50,0.449759201
SM-CZ1X3_S61_E1-50,0.57145523
SM-CZ1X3_S62_E1-50,0.344538803
SM-CZ1X3_S63_E1-50,0.678133366
SM-CZ1X3_S67_E1-50,0.621332668
SM-CZ1X3_S74_E1-50,0.632492103
SM-CZ1X3_S76_E1-50,0.285880541
SM-CZ1X3_S82_E1-50,0.331107642
SM-CZ1X3_S84_E1-50,0.050348967
SM-CZ1X3_S87_E1-50,0.339055288
SM-CZ1X4_S04_E1-50,0.239600431
SM-CZ1X4_S05_E1-50,0.4812011
SM-CZ1X4_S11_E1-50,0.426089583
SM-CZ1X4_S12_E1-50,0.484887722
SM-CZ1X4_S15_E1-50,0.468158047
SM-CZ1X4_S22_E1-50,0.556561579
SM-CZ1X4_S23_E1-50,0.372761753
SM-CZ1X4_S44_E1-50,0.580875943
SM-CZ1X4_S47_E1-50,0.0791408
SM-CZ1X4_S49_E1-50,0.651622733
SM-CZ1X4_S51_E1-50,0.458976008
SM-CZ1X4_S54_E1-50,0.466278391
SM-CZ1X4_S55_E1-50,0.632524209
SM-CZ1X4_S62_E1-50,0.563444329
SM-CZ1X4_S63_E1-50,0.498696107
SM-CZ1X4_S65_E1-50,0.471494541
SM-CZ1X4_S79_E1-50,0.572650493
SM-CZ1X4_S91_E1-50,0.746324055
SM-CZ1X4_S92_E1-50,0.650745797
SM-CZ1X5_S03_E1-50,0.617673188
SM-CZ1X5_S05_E1-50,0.475173036
SM-CZ1X5_S06_E1-50,0.430582354
SM-CZ1X5_S09_E1-50,0.25504923
SM-CZ1X5_S26_E1-50,0.60319074
SM-CZ1X5_S28_E1-50,0.568503834
SM-CZ1X5_S42_E1-50,-0.002213721
SM-CZ1X5_S46_E1-50,0.61321938
SM-CZ1X5_S50_E1-50,0.131785066
SM-CZ1X5_S54_E1-50,0.606335481
SM-CZ1X5_S58_E1-50,0.583199636
SM-CZ1X5_S61_E1-50,0.448831531
SM-CZ1X5_S62_E1-50,0.40461784
SM-CZ1X5_S66_E1-50,0.675821187
SM-CZ1X5_S69_E1-50,0.625444588
SM-CZ1X5_S76_E1-50,0.391793504
SM-CZ1X5_S78_E1-50,0.634174882
SM-CZ1X6_S05_E1-50,0.310437565
SM-CZ1X6_S15_E1-50,0.42541545
SM-CZ1X6_S22_E1-50,0.39826192
SM-CZ1X6_S23_E1-50,0.058044141
SM-CZ1X6_S25_E1-50,0.555168581
SM-CZ1X6_S27_E1-50,0.527722941
SM-CZ1X6_S28_E1-50,0.3167707
SM-CZ1X6_S31_E1-50,0.650821563
SM-CZ1X6_S35_E1-50,0.009120247
SM-CZ1X6_S37_E1-50,0.389535245
SM-CZ1X6_S50_E1-50,0.605223787
SM-CZ1X6_S54_E1-50,0.622629551
SM-CZ1X6_S55_E1-50,0.591457867
SM-CZ1X6_S61_E1-50,0.576313222
SM-CZ1X6_S71_E1-50,0.326802652
SM-CZ1X6_S77_E1-50,0.332180901
SM-CZ1X6_S78_E1-50,0.515008228
SM-CZ1X6_S84_E1-50,0.854571482
SM-CZ1X7_S01_E1-50,0.566002332
SM-CZ1X7_S06_E1-50,0.672045309
SM-CZ1X8_S03_E1-50,0.666252692
SM-CZ1X8_S06_E1-50,0.337618986
SM-CZ1X8_S08_E1-50,0.7912802
SM-CZ1X9_S07_E1-50,0.555978171
SM-CZ1X9_S12_E1-50,0.687248541
SM-CZ1X9_S13_E1-50,0.483898665
SM-CZ1X9_S15_E1-50,0.626292079
SM-CZ1X9_S17_E1-50,0.518116514
SM-CZ1X9_S18_E1-50,0.268006644
SM-CZ1X9_S22_E1-50,0.552797369
SM-D9CXK_S09_E1-50,0.582853056
SM-D9CXK_S10_E1-50,0.313868835
SM-D9CXK_S19_E1-50,0.262003362
SM-D9CXK_S21_E1-50,0.634115698
SM-D9CXK_S23_E1-50,0.590316349
SM-D9CXK_S25_E1-50,0.554639059
SM-D9CXK_S26_E1-50,0.381010384
SM-D9CXK_S27_E1-50,0.715557067
SM-D9CXK_S31_E1-50,0.48593282
SM-D9CXK_S33_E1-50,0.041740331
SM-D9CXK_S36_E1-50,0.674733898
SM-D9CXK_S38_E1-50,0.488076546
SM-D9CXK_S39_E1-50,0.542269606
SM-D9CXK_S47_E1-50,0.415248665
SM-D9CXK_S52_E1-50,0.744958624
SM-D9CXK_S54_E1-50,0.605443426
SM-D9CXL_S10_E1-50,0.782447627
SM-D9CXL_S17_E1-50,0.751158042
SM-D9CXL_S18_E1-50,0.142953968
SM-D9CXL_S27_E1-50,0.864087539
SM-D9CXL_S28_E1-50,0.393365315
SM-D9CXL_S31_E1-50,0.513819196
SM-D9CXL_S33_E1-50,0.594441018
SM-D9CXL_S38_E1-50,0.421539389
SM-D9CXL_S42_E1-50,0.685785428
SM-D9CXL_S46_E1-50,0.478022839
SM-D9CXL_S47_E1-50,0.389225324
SM-D9CXL_S57_E1-50,0.718855108
SM-D9CXL_S58_E1-50,0.585991308
SM-D9CXL_S60_E1-50,0.582316326
SM-D9CXM_S02_E1-50,0.056407311
SM-D9CXM_S05_E1-50,0.520710604
SM-D9CXM_S18_E1-50,0.748480216
SM-D9CXM_S19_E1-50,0.646388829
SM-D9CXM_S21_E1-50,0.627991168
SM-D9CXM_S22_E1-50,0.524816798
SM-D9CXM_S30_E1-50,0.717467266
SM-D9CXM_S35_E1-50,0.606472699
SM-D9CXM_S36_E1-50,0.519414469
SM-D9CXM_S37_E1-50,0.737911857
SM-D9CXM_S38_E1-50,0.533194115
SM-D9CXM_S39_E1-50,0.78340687
SM-D9CXM_S45_E1-50,0.374847152
SM-D9CXM_S55_E1-50,0.271724318
SM-D9CXM_S60_E1-50,0.50985305
SM-D9CXM_S62_E1-50,0.568467304
SM-D9CXM_S63_E1-50,0.382497416
SM-D9CXN_S06_E1-50,0.115319298
SM-D9CXN_S07_E1-50,0.454182044
SM-D9CXN_S10_E1-50,0.636889632
SM-D9CXN_S14_E1-50,0.060510403
SM-D9CXN_S26_E1-50,0.385055924
SM-D9CXN_S28_E1-50,0.050275631
SM-D9CXN_S30_E1-50,0.735753818
SM-D9CXN_S31_E1-50,0.623773058
SM-D9CXN_S35_E1-50,0.61569288
SM-D9CXN_S42_E1-50,0.301466642
SM-D9CXN_S50_E1-50,0.696996392
SM-D9CXN_S51_E1-50,0.642763818
SM-D9CXN_S54_E1-50,0.451336437
SM-D9CXN_S55_E1-50,0.670866408
SM-D9CXS_S01_E1-50,0.032293305
SM-D9CXS_S05_E1-50,0.496904318
SM-D9CXS_S26_E1-50,0.479796888
SM-D9CXS_S27_E1-50,0.515674998
SM-D9CXS_S28_E1-50,0.542946415
SM-D9CXS_S31_E1-50,0.286800747
SM-D9CXS_S35_E1-50,0.393880047
SM-D9CXS_S37_E1-50,0.474448009
SM-D9CXS_S38_E1-50,0.415371472
SM-D9CXS_S46_E1-50,0.421641398
SM-D9CXS_S47_E1-50,0.394007705
SM-D9CXS_S51_E1-50,0.16982398
SM-D9CXS_S53_E1-50,0.256158151
SM-D9CXS_S65_E1-50,0.436790433
SM-D9CXS_S68_E1-50,0.255701407
SM-D9CXS_S69_E1-50,0.578448427
SM-D9CXS_S77_E1-50,0.825061121
SM-D9CXS_S79_E1-50,0.713709347
SM-D9CXS_S82_E1-50,0.495932706
SM-D9CXS_S86_E1-50,0.560736123
SM-D9CXS_S90_E1-50,0.184941005
SM-D9CXS_S91_E1-50,0.687208898
SM-D9CXT_S02_E1-50,0.23968898
SM-D9CXT_S04_E1-50,0.828556538
SM-D9CXT_S05_E1-50,0.572565809
SM-D9CXT_S06_E1-50,0.36560507
SM-D9CXT_S07_E1-50,0.436083263
SM-D9CXT_S09_E1-50,0.624126254
SM-D9CXT_S10_E1-50,0.717899601
SM-D9CXT_S11_E1-50,0.824973708
SM-D9CXT_S18_E1-50,0.516433514
SM-D9CXT_S23_E1-50,0.710916329
SM-D9CXT_S26_E1-50,0.341594488
SM-D9CXT_S27_E1-50,0.199819991
SM-D9CXT_S41_E1-50,0.661297609
SM-D9CXT_S42_E1-50,0.792875445
SM-D9CXT_S44_E1-50,0.550102207
SM-D9CXT_S45_E1-50,0.565610022
SM-D9CXT_S46_E1-50,0.359171889
SM-D9CXT_S47_E1-50,0.463293806
SM-D9CXT_S49_E1-50,0.454219164
SM-D9CXT_S53_E1-50,0.42061511
SM-D9CXT_S55_E1-50,0.367443551
SM-D9CXT_S62_E1-50,0.541045345
SM-D9CXT_S74_E1-50,0.689110263
SM-D9CXT_S78_E1-50,0.455743504
SM-D9CXT_S82_E1-50,0.58268114
SM-D9CXT_S85_E1-50,0.588663374
SM-D9CXT_S92_E1-50,0.507721972
SM-D9CXT_S93_E1-50,0.448647074
SM-D9CXU_S02_E1-50,0.365720125
SM-D9CXU_S03_E1-50,0.43345925
SM-D9CXU_S04_E1-50,0.264195381
SM-D9CXU_S05_E1-50,0.356008848
SM-D9CXU_S10_E1-50,0.703923334
SM-D9CXU_S12_E1-50,0.467246227
SM-D9CXU_S13_E1-50,0.480588717
SM-D9CXU_S14_E1-50,0.404915647
SM-D9CXU_S18_E1-50,0.718131595
SM-D9CXU_S20_E1-50,0.593421545
SM-D9CXU_S39_E1-50,0.71181581
SM-D9CXU_S41_E1-50,0.497132493
SM-D9CXU_S55_E1-50,0.757334479
SM-D9CXU_S68_E1-50,0.632551142
SM-D9CXU_S82_E1-50,0.474598365
SM-D9CXU_S85_E1-50,0.396979008
SM-D9CXU_S90_E1-50,0.783495558
SM-D9CXV_S30_E1-50,0.789652285
SM-D9CXV_S33_E1-50,0.720954695
SM-D9CXV_S34_E1-50,0.260144891
SM-D9CXV_S36_E1-50,0.135596551
SM-D9CXV_S45_E1-50,0.276759095
SM-D9CXV_S46_E1-50,0.555787594
SM-D9CXV_S49_E1-50,0.620894828
SM-D9CXV_S51_E1-50,0.533647057
SM-D9CXV_S53_E1-50,0.666280135
SM-D9CXV_S60_E1-50,0.107714987
SM-D9CXV_S61_E1-50,0.546547084
SM-D9CXV_S68_E1-50,0.574825569
SM-D9CXV_S69_E1-50,0.448535394
SM-D9CXV_S73_E1-50,0.750979227
SM-D9CXZ_S01_E1-50,0.285699273
SM-D9CXZ_S14_E1-50,0.434891049
SM-D9CXZ_S18_E1-50,0.42244244
SM-D9CXZ_S19_E1-50,0.451144539
SM-D9CXZ_S21_E1-50,0.755128742
SM-D9CXZ_S22_E1-50,0.670591665
SM-D9CXZ_S25_E1-50,0.601821135
SM-D9CXZ_S28_E1-50,0.707528136
SM-D9CXZ_S30_E1-50,0.360473138
SM-D9CXZ_S31_E1-50,0.432210474
SM-D9CXZ_S39_E1-50,0.745473816
SM-D9CXZ_S51_E1-50,0.665645592
SM-D9CXZ_S57_E1-50,0.318002541
SM-D9CXZ_S63_E1-50,0.472165925
SM-D9CXZ_S70_E1-50,0.038003462
SM-D9CXZ_S71_E1-50,0.483446244
SM-D9CXZ_S75_E1-50,0.290823358
SM-D9CXZ_S77_E1-50,0.57352308
SM-D9CXZ_S90_E1-50,0.855195741
SM-D9CY1_S02_E1-50,0.579593808
SM-D9CY1_S03_E1-50,0.616918489
SM-D9CY1_S04_E1-50,0.37151409
SM-D9CY1_S06_E1-50,0.545986835
SM-D9CY1_S09_E1-50,0.442941292
SM-D9CY1_S13_E1-50,0.200548545
SM-D9CY1_S18_E1-50,0.509128993
SM-D9CY1_S21_E1-50,0.551941336
SM-D9CY1_S25_E1-50,0.343340746
SM-D9CY1_S30_E1-50,0.343370195
SM-D9CY1_S33_E1-50,0.591848404
SM-D9CY1_S34_E1-50,0.588597691
SM-D9CY1_S37_E1-50,0.343036926
SM-D9CY1_S43_E1-50,0.615345638
SM-D9CY1_S48_E1-50,0.084238368
SM-D9CY1_S58_E1-50,0.675530506
SM-D9CY1_S65_E1-50,0.179332365
SM-D9CY1_S67_E1-50,0.406586636
SM-D9CY1_S71_E1-50,0.561510964
SM-D9CY1_S74_E1-50,0.699798286
SM-D9CY1_S76_E1-50,0.469341122
SM-D9CY1_S86_E1-50,0.004700038
SM-D9CY2_S19_E1-50,0.07278802
SM-D9CY2_S22_E1-50,0.618780877
SM-D9CY2_S23_E1-50,0.553863478
SM-D9CY2_S25_E1-50,0.335397494
SM-D9CY2_S28_E1-50,0.32877091
SM-D9CY2_S30_E1-50,0.310687894
SM-D9CY2_S33_E1-50,0.352694515
SM-D9CY2_S34_E1-50,0.367665917
SM-D9CY2_S35_E1-50,0.536240986
SM-D9CY2_S39_E1-50,0.221039553
SM-D9CY2_S42_E1-50,0.301999074
SM-D9CY2_S55_E1-50,0.390400193
SM-D9CY2_S67_E1-50,0.05560376
SM-D9CY2_S89_E1-50,0.811922902
SM-D9CY2_S92_E1-50,0.284204557
SM-D9CY2_S93_E1-50,0.326885982
SM-D9CY2_S94_E1-50,0.591016169
SM-D9CY3_S23_E1-50,0.465489622
SM-D9CY3_S25_E1-50,0.280667447
SM-D9CY3_S28_E1-50,0.40694737
